1672721114.22734,0,,0,0,0,0
1672721114.24902,0.0216751,0.5,-0.025,-1.1533967,0,0
1672721114.27069,0.0216751,0.5,-0.05,-1.1533967,0,0
1672721114.28197,0.0112717,0.3,-0.075,-2.2179411,-94.443868,-8378.837351
1672721114.36463,0.0826662,2.0,-0.1,-0.3024212,23.1717536,1422.778359
1672721114.40660,0.0419638,1.0,-0.125,-0.5957514,-6.9900731,-718.7579633
1672721114.57067,0.1640732,3.9,-0.15,-0.152371,2.7023322,59.0736549
1672721114.64315,0.0724776,1.7,-0.175,-0.3449343,-2.6568668,-73.9428523
1672721114.68516,0.0420122,1.0,-0.2,-0.595065,-5.9537632,-78.4747117
1672721114.72710,0.0419436,1.0,-0.225,-0.5960392,-0.0232256,141.3933152
1672721114.95225,0.2251503,5.4,-0.25,-0.1110369,2.1541263,9.6706575
1672721115.11653,0.1642814,3.9,-0.275,-0.1521779,-0.2504302,-14.6368183
1672721115.18904,0.0725086,1.7,-0.3,-0.3447868,-2.65636,-33.1813141
1672721115.23106,0.0420122,1.0,-0.325,-0.595065,-5.9572728,-78.5703107
1672721115.27295,0.0418983,1.0,-0.35,-0.5966836,-0.0386314,141.2622547
1672721115.31494,0.0419829,1.0,-0.375,-0.5954807,0.0286529,1.6026594
1672721115.44853,0.1335886,3.2,-0.4,-0.1871418,3.0566909,22.6668975
1672721115.49066,0.0421321,1.0,-0.425,-0.5933712,-9.6417953,-301.3966646
1672721115.68527,0.1946132,4.6,-0.45,-0.1284599,2.388899,61.8184851
1672721115.72721,0.0419397,1.0,-0.475,-0.5960934,-11.1501296,-322.8210296
1672721116,0.0419264,1.0,-0.5,-0.5962832,-0.0045276,265.8374258
1672721116,0.0418844,1.0,-0.525,-0.5968806,-0.0142627,-0.2324267
1672721116,0.1335237,3.2,-0.55,-0.1872327,3.0679792,23.0838557
1672721116,0.0419998,1.0,-0.575,-0.5952407,-9.7145189,-304.3465206
1672721116,0.0419078,1.0,-0.6,-0.5965478,-0.0311911,231.0627317
1672721116,0.2252359,5.4,-0.625,-0.1109947,2.1557533,9.7095712
1672721116,0.0421226,1.0,-0.65,-0.5935056,-11.4549159,-323.1203302
1672721116,0.0419168,1.0,-0.675,-0.5964189,-0.0695022,271.6190381
1672721116,0.0418932,1.0,-0.7,-0.5967549,-0.0080212,1.4675636
1672721117,0.1641068,3.9,-0.725,-0.1523398,2.7080842,16.5508355
1672721117,0.0419261,1.0,-0.75,-0.5962866,-10.5887829,-317.1497634
1672721117,0.0418906,1.0,-0.775,-0.5967923,-0.0120711,252.4840046
1672721117,0.1132233,2.7,-0.8,-0.2208026,3.32078,29.436085
1672721117,0.0114832,0.3,-0.825,-2.1770949,-170.3613655,-15124.9007
1672721117,0.0114694,0.3,-0.85,-2.1797198,-0.2288584,14833.64768
1672721117,0.0724258,1.7,-0.875,-0.3451807,25.329897,352.8955212
1672721117,0.0420115,1.0,-0.9,-0.5950752,-5.9482406,-744.5137181
1672721117,0.0418806,1.0,-0.925,-0.596935,-0.0444077,140.9681771
1672721117,0.1336846,3.2,-0.95,-0.1870073,3.0663786,23.2695876
1672721117,0.0420442,1.0,-0.975,-0.5946129,-9.6947009,-303.516082
1672721117,0.1334853,3.2,-1,-0.1872865,3.0514693,95.4874325
1672721117,0.011462,0.3,-1.025,-2.1811253,-173.9524928,-15442.71298
1672721117,0.0115192,0.3,-1.05,-2.1702908,0.9405628,15182.75158
1672721117,0.0217752,0.5,-1.075,-1.1480927,46.9431272,2112.608285
1672721117,0.1029215,2.5,-1.1,-0.2429036,8.7949475,-370.6532153
1672721118,0.2454278,5.8,-1.125,-0.1018629,0.5746727,-33.4936519
1672721118,0.0419338,1.0,-1.15,-0.5961781,-11.7879969,-294.8141345
1672721118,0.0420313,1.0,-1.175,-0.594795,0.0329074,281.2405916
1672721118,0.041888,1.0,-1.2,-0.5968297,-0.0485739,-1.9452183
1672721118,0.0522294,1.2,-1.225,-0.4786576,2.2625586,44.2496421
1672721118,0.0114458,0.3,-1.25,-2.1842148,-149.0121338,-13216.65689
1672721118,0.0113406,0.3,-1.275,-2.2044654,-1.7856674,12982.22589
1672721118,0.0215299,0.5,-1.3,-1.1611752,48.4577073,2333.654337
1672721118,0.0420175,1.0,-1.325,-0.5949908,13.4749793,-832.5759828
1672721118,0.0418355,1.0,-1.35,-0.5975779,-0.0618421,-323.572238
1672721118,0.0417147,1.0,-1.375,-0.5993096,-0.0415112,0.4873798
1672721118,0.0416765,1.0,-1.4,-0.5998581,-0.0131622,0.6802146
1672721118,0.1336699,3.2,-1.425,-0.187028,3.0884314,23.2033887
1672721118,0.0418987,1.0,-1.45,-0.5966768,-9.7771197,-307.0630506
