1672721136.2952168,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
1672721136.3067620,0.0115452,0.0250000,2.1654056,0.0000000,0.0000000
1672721136.3183072,0.0115452,0.0500000,2.1654056,0.0000000,0.0000000
1672721136.6146610,0.2963538,0.0750000,0.0843586,-7.0221703,-23.6952246
1672721136.6566889,0.0420280,0.1000000,0.5948422,12.1462886,456.0883592
1672721136.7088850,0.0521960,0.1250000,0.4789637,-2.2200650,-275.2384571
1672721136.7202706,0.0113857,0.1500000,2.1957408,150.7838975,13438.2814747
1672721136.7317193,0.0114486,0.1750000,2.1836690,-1.0544322,-13262.5859277
1672721136.7533064,0.0215871,0.2000000,1.1580973,-47.5084712,-2151.9318075
1672721136.8562622,0.1029558,0.2250000,0.2428226,-8.8899750,375.0977546
1672721136.9294889,0.0732267,0.2500000,0.3414056,1.3462709,139.7884560
1672721137.4911129,0.5616241,0.2750000,0.0445138,-0.5286309,-3.3383574
1672721137.5028181,0.0117052,0.3000000,2.1358102,178.6644843,15308.8990709
1672721137.5142610,0.0114429,0.3250000,2.1847609,4.2778273,-15239.7260802
1672721137.5358055,0.0215445,0.3500000,1.1603913,-47.5467834,-2405.4731089
1672721137.7913969,0.2555914,0.3750000,0.0978124,-4.1573346,169.7609939
1672721137.8029711,0.0115743,0.4000000,2.1599637,178.1668883,15752.5484595
1672721137.8143523,0.0113811,0.4250000,2.1966147,3.2203223,-15371.6080496
1672721137.8359017,0.0215495,0.4500000,1.1601217,-48.0983215,-2381.4348935
1672721138.0305667,0.1946650,0.4750000,0.1284258,-5.2998544,219.8570723
1672721138.0522017,0.0216351,0.5000000,1.1555320,47.4741679,2439.2829584
1672721138.0637009,0.0114992,0.5250000,2.1740706,88.5749914,3574.2437057
1672721138.0750437,0.0113428,0.5500000,2.2040483,2.6428943,-7575.9398492
1672721139.1758914,1.1008477,0.5750000,0.0227098,-1.9815080,-4.2007648
1672721139.2284050,0.0525136,0.6000000,0.4760672,8.6331425,202.1314597
1672721139.2398627,0.0114577,0.6250000,2.1819423,148.8848417,12240.8444740
1672721139.2512422,0.0113795,0.6500000,2.1969369,1.3176872,-12967.8289127
1672721139.7208636,0.4696214,0.6750000,0.0532344,-4.5647460,-12.5259049
1672721139.7325232,0.0116596,0.7000000,2.1441518,179.3297762,15771.9108900
1672721139.7439551,0.0114319,0.7250000,2.1868569,3.7355943,-15359.9737178
1672721139.7656872,0.0217321,0.7500000,1.1503725,-47.6937248,-2366.5148871
1672721140.3572972,0.5916100,0.7750000,0.0422576,-1.8730498,77.4508181
1672721140.3688118,0.0115147,0.8000000,2.1711446,184.8848645,16219.1375400
1672721140.3802335,0.0114217,0.8250000,2.1888198,1.5475099,-16051.6970621
1672721140.4018717,0.0216382,0.8500000,1.1553665,-47.7606915,-2278.7618175
1672721140.5658121,0.1639404,0.8750000,0.1524944,-6.1172959,254.0154108
1672721140.5772548,0.0114427,0.9000000,2.1848064,177.6083350,16056.1976156
1672721140.5886011,0.0113463,0.9250000,2.2033536,1.6346427,-15509.2910619
1672721140.6101806,0.0215795,0.9500000,1.1585067,-48.4184875,-2319.4754662
1672721141.0491424,0.4389617,0.9750000,0.0569526,-2.5094536,104.5855008
1672721141.0912566,0.0421143,1.0000000,0.5936232,12.7432049,362.1732712
1672721141.3470678,0.2558112,1.0250000,0.0977283,-1.9385189,-57.3928075
1672721141.3898978,0.0428300,1.0500000,0.5837031,11.3466013,310.1826557
1672721141.6770022,0.2871044,1.0750000,0.0870763,-1.7297779,-45.5457340
1672721141.7194076,0.0424054,1.1000000,0.5895480,11.8492471,320.2194905
1672721142.2194965,0.5000889,1.1250000,0.0499911,-1.0789219,-25.8517400
1672721142.2618051,0.0423086,1.1500000,0.5908968,12.7847798,327.6807059
1672721142.3142154,0.0524104,1.1750000,0.4770049,-2.1730808,-285.3989068
1672721142.3255084,0.0112929,1.2000000,2.2137736,153.7925076,13810.9000440
1672721142.3367083,0.0112000,1.2250000,2.2321526,1.6409889,-13585.0162545
1672721142.3581140,0.0214057,1.2500000,1.1679134,-49.7175684,-2399.2938717
1672721142.5829458,0.2248318,1.2750000,0.1111942,-4.7000428,200.2275556
1672721142.5944660,0.0115201,1.3000000,2.1701111,178.7231407,15921.9477244
1672721142.6058204,0.0113544,1.3250000,2.2017806,2.7891697,-15494.7202700
1672721142.6274242,0.0216038,1.3500000,1.1572026,-48.3515357,-2367.2063126
1672721142.8219590,0.1945348,1.3750000,0.1285117,-5.2879536,221.3670093
1672721142.8640201,0.0420611,1.4000000,0.5943736,11.0758382,389.0482066
1672721142.8856192,0.0215991,1.4250000,1.1574581,26.0698693,694.1984987
1672721142.8969953,0.0113761,1.4500000,2.1975815,91.4302358,5745.3892212
1672721142.9083724,0.0113771,1.4750000,2.1973973,-0.0161913,-8037.7651481
1672721142.9299610,0.0215886,1.5000000,1.1580205,-48.1447839,-2229.3559094
1672721144.5087781,1.5788171,1.5250000,0.0158346,-0.7234441,30.0359927
1672721144.5204377,0.0116596,1.5500000,2.1441518,182.5374041,15717.5631571
1672721144.5319266,0.0114889,1.5750000,2.1760106,2.7730050,-15646.7697000
1672721144.5534594,0.0215328,1.6000000,1.1610209,-47.1369715,-2317.8609781
1672721146.2547264,1.7012670,1.6250000,0.0146949,-0.6738072,27.3109184
1672721146.2663949,0.0116684,1.6500000,2.1425308,182.3581559,15686.0647531
1672721146.2778203,0.0114255,1.6750000,2.1880890,3.9874137,-15611.6422057
1672721146.2994363,0.0216160,1.7000000,1.1565517,-47.7210479,-2392.1402884
1672721147.3696048,1.0701685,1.7250000,0.0233608,-1.0588901,43.6026270
1672721147.3812780,0.0116732,1.7500000,2.1416556,181.4663168,15636.2452871
1672721147.3926449,0.0113668,1.7750000,2.1993791,5.0782379,-15517.7704671
1672721147.4142716,0.0216267,1.8000000,1.1559779,-48.2459511,-2465.6633753
1672721147.7004182,0.2861466,1.8250000,0.0873678,-3.7344842,155.5547418
1672721147.7425406,0.0421224,1.8500000,0.5935089,12.0159722,373.9214745
1672721148.2121165,0.4695759,1.8750000,0.0532395,-1.1505476,-28.0391740
1672721148.2236030,0.0114865,1.9000000,2.1764623,184.8445699,16192.4543481
1672721148.2349522,0.0113492,1.9250000,2.2027982,2.3205083,-16082.5469863
1672721148.2564869,0.0215347,1.9500000,1.1609180,-48.3814990,-2354.4349975
1672721149.9576335,1.7011466,1.9750000,0.0146960,-0.6737938,28.0444408
1672721149.9997532,0.0421197,2.0000000,0.5935459,13.7429603,342.2802136
1672721150.4692397,0.4694865,2.0250000,0.0532497,-1.1508239,-31.7235638
1672721150.4807386,0.0114989,2.0500000,2.1741157,184.4403246,16139.8651492
1672721150.4922411,0.0115025,2.0750000,2.1734397,-0.0587664,-16039.9062135
1672721150.5138454,0.0216043,2.1000000,1.1571771,-47.0398341,-2174.6165668
1672721150.7083414,0.1944959,2.1250000,0.1285374,-5.2887468,214.6630533
1672721150.7198763,0.0115349,2.1500000,2.1673302,176.7494796,15781.4774712
1672721150.7312510,0.0113747,2.1750000,2.1978578,2.6838215,-15302.8629051
1672721150.7527637,0.0215127,2.2000000,1.1621017,-48.1461591,-2362.7843055
1672721151.1610458,0.4082820,2.2250000,0.0612322,-2.6963457,111.3196485
1672721151.2031071,0.0420613,2.2500000,0.5943702,12.6752535,365.4568142
1672721152.4263608,1.2232537,2.2750000,0.0204373,-0.4691855,-10.7454723
1672721152.4387372,0.0123763,2.3000000,2.0199884,161.5628080,13092.1101591
1672721152.4502878,0.0115507,2.3250000,2.1643776,12.5005034,-12905.0843283
1672721152.4718423,0.0215545,2.3500000,1.1598522,-46.6040381,-2742.1013536
1672721152.6358387,0.1639965,2.3750000,0.1524423,-6.1428760,246.7197318
1672721152.6781092,0.0422704,2.4000000,0.5914301,10.3852236,391.0086264
1672721154.6852288,2.0071197,2.4250000,0.0124557,-0.2884604,-5.3179111
1672721154.6968234,0.0115945,2.4500000,2.1561884,184.8916735,15971.3305496
1672721154.7082515,0.0114281,2.4750000,2.1875868,2.7474691,-15938.2505764
1672721154.7298846,0.0216331,2.5000000,1.1556339,-47.7023919,-2332.0628394
1672721155.4641385,0.7342539,2.5250000,0.0340482,-1.5275176,62.8867961
1672721155.5062456,0.0421071,2.5500000,0.5937240,13.2917201,351.9414983
1672721155.5278609,0.0216153,2.5750000,1.1565899,26.0402018,589.7906252
1672721155.5392296,0.0113688,2.6000000,2.1990102,91.6917054,5774.7329166
1672721155.5505769,0.0113473,2.6250000,2.2031685,0.3664589,-8048.1961389
1672721155.5720999,0.0215230,2.6500000,1.1615482,-48.3956859,-2265.5832139
1672721155.6749845,0.1028845,2.6750000,0.2429909,-8.9280411,383.6110682
1672721155.7167501,0.0417657,2.7000000,0.5985774,8.5138446,417.6127769
1672721156.0336702,0.3169200,2.7250000,0.0788843,-1.6398243,-32.0385826
1672721156.0860808,0.0524106,2.7500000,0.4770027,7.5961437,176.2232755
1672721156.0975106,0.0114298,2.7750000,2.1872674,149.6322499,12426.8378876
1672721156.1088994,0.0000000,2.8000000,0.0000000,0.0000000,0.0000000
